freq_hz,period_s,power_ms2hz,tier
1.86814768e-03,5.3529e+02,7.439069e+05,vlf_ulf
1.88060075e-03,5.3174e+02,6.985411e+05,vlf_ulf
1.89305382e-03,5.2825e+02,6.485915e+05,vlf_ulf
1.90550688e-03,5.2479e+02,6.128533e+05,vlf_ulf
1.91795995e-03,5.2139e+02,6.043139e+05,vlf_ulf
1.93041302e-03,5.1802e+02,6.246913e+05,vlf_ulf
1.94286608e-03,5.1470e+02,6.604148e+05,vlf_ulf
1.95531915e-03,5.1143e+02,6.862957e+05,vlf_ulf
1.96777222e-03,5.0819e+02,6.820672e+05,vlf_ulf
1.98022528e-03,5.0499e+02,6.481193e+05,vlf_ulf
1.99267835e-03,5.0184e+02,6.071652e+05,vlf_ulf
2.00513141e-03,4.9872e+02,5.910024e+05,vlf_ulf
2.01758448e-03,4.9564e+02,6.156262e+05,vlf_ulf
2.03003755e-03,4.9260e+02,6.648198e+05,vlf_ulf
2.04249061e-03,4.8960e+02,7.016856e+05,vlf_ulf
2.05494368e-03,4.8663e+02,6.977456e+05,vlf_ulf
2.06739675e-03,4.8370e+02,6.568853e+05,vlf_ulf
2.07984981e-03,4.8080e+02,6.135205e+05,vlf_ulf
2.09230288e-03,4.7794e+02,6.015403e+05,vlf_ulf
2.10475594e-03,4.7511e+02,6.248582e+05,vlf_ulf
2.11720901e-03,4.7232e+02,6.570273e+05,vlf_ulf
2.12966208e-03,4.6956e+02,6.650598e+05,vlf_ulf
2.14211514e-03,4.6683e+02,6.389792e+05,vlf_ulf
2.15456821e-03,4.6413e+02,6.030741e+05,vlf_ulf
2.16702128e-03,4.6146e+02,5.949885e+05,vlf_ulf
2.17947434e-03,4.5883e+02,6.303923e+05,vlf_ulf
2.19192741e-03,4.5622e+02,6.859144e+05,vlf_ulf
2.20438048e-03,4.5364e+02,7.169137e+05,vlf_ulf
2.21683354e-03,4.5109e+02,6.937634e+05,vlf_ulf
2.22928661e-03,4.4857e+02,6.252224e+05,vlf_ulf
2.24173967e-03,4.4608e+02,5.535329e+05,vlf_ulf
2.25419274e-03,4.4362e+02,5.244257e+05,vlf_ulf
2.26664581e-03,4.4118e+02,5.520884e+05,vlf_ulf
2.27909887e-03,4.3877e+02,6.094259e+05,vlf_ulf
2.29155194e-03,4.3639e+02,6.500259e+05,vlf_ulf
2.30400501e-03,4.3403e+02,6.410118e+05,vlf_ulf
2.31645807e-03,4.3169e+02,5.843626e+05,vlf_ulf
2.32891114e-03,4.2939e+02,5.133127e+05,vlf_ulf
2.34136421e-03,4.2710e+02,4.687047e+05,vlf_ulf
2.35381727e-03,4.2484e+02,4.733379e+05,vlf_ulf
2.36627034e-03,4.2261e+02,5.187930e+05,vlf_ulf
2.37872340e-03,4.2039e+02,5.744227e+05,vlf_ulf
2.39117647e-03,4.1820e+02,6.099683e+05,vlf_ulf
2.40362954e-03,4.1604e+02,6.103519e+05,vlf_ulf
2.41608260e-03,4.1389e+02,5.788638e+05,vlf_ulf
2.42853567e-03,4.1177e+02,5.321520e+05,vlf_ulf
2.44098874e-03,4.0967e+02,4.870289e+05,vlf_ulf
2.45344180e-03,4.0759e+02,4.528982e+05,vlf_ulf
2.46589487e-03,4.0553e+02,4.356376e+05,vlf_ulf
2.47834793e-03,4.0349e+02,4.395180e+05,vlf_ulf
2.49080100e-03,4.0148e+02,4.639452e+05,vlf_ulf
2.50325407e-03,3.9948e+02,5.005232e+05,vlf_ulf
2.51570713e-03,3.9750e+02,5.332923e+05,vlf_ulf
2.52816020e-03,3.9554e+02,5.469986e+05,vlf_ulf
2.54061327e-03,3.9361e+02,5.385583e+05,vlf_ulf
2.55306633e-03,3.9169e+02,5.185212e+05,vlf_ulf
2.56551940e-03,3.8978e+02,5.020091e+05,vlf_ulf
2.57797247e-03,3.8790e+02,4.971636e+05,vlf_ulf
2.59042553e-03,3.8604e+02,4.985794e+05,vlf_ulf
2.60287860e-03,3.8419e+02,4.933099e+05,vlf_ulf
2.61533166e-03,3.8236e+02,4.760954e+05,vlf_ulf
2.62778473e-03,3.8055e+02,4.573302e+05,vlf_ulf
2.64023780e-03,3.7875e+02,4.544867e+05,vlf_ulf
2.65269086e-03,3.7698e+02,4.754825e+05,vlf_ulf
2.66514393e-03,3.7521e+02,5.097208e+05,vlf_ulf
2.67759700e-03,3.7347e+02,5.362193e+05,vlf_ulf
2.69005006e-03,3.7174e+02,5.420037e+05,vlf_ulf
2.70250313e-03,3.7003e+02,5.324138e+05,vlf_ulf
2.71495620e-03,3.6833e+02,5.239358e+05,vlf_ulf
2.72740926e-03,3.6665e+02,5.271537e+05,vlf_ulf
2.73986233e-03,3.6498e+02,5.356424e+05,vlf_ulf
2.75231539e-03,3.6333e+02,5.330499e+05,vlf_ulf
2.76476846e-03,3.6169e+02,5.121216e+05,vlf_ulf
2.77722153e-03,3.6007e+02,4.845246e+05,vlf_ulf
2.78967459e-03,3.5846e+02,4.716033e+05,vlf_ulf
2.80212766e-03,3.5687e+02,4.847190e+05,vlf_ulf
2.81458073e-03,3.5529e+02,5.123432e+05,vlf_ulf
2.82703379e-03,3.5373e+02,5.286662e+05,vlf_ulf
2.83948686e-03,3.5218e+02,5.166264e+05,vlf_ulf
2.85193992e-03,3.5064e+02,4.818994e+05,vlf_ulf
2.86439299e-03,3.4911e+02,4.470514e+05,vlf_ulf
2.87684606e-03,3.4760e+02,4.324008e+05,vlf_ulf
2.88929912e-03,3.4610e+02,4.394866e+05,vlf_ulf
2.90175219e-03,3.4462e+02,4.529829e+05,vlf_ulf
2.91420526e-03,3.4315e+02,4.580259e+05,vlf_ulf
2.92665832e-03,3.4169e+02,4.542826e+05,vlf_ulf
2.93911139e-03,3.4024e+02,4.536148e+05,vlf_ulf
2.95156446e-03,3.3880e+02,4.642579e+05,vlf_ulf
2.96401752e-03,3.3738e+02,4.796841e+05,vlf_ulf
2.97647059e-03,3.3597e+02,4.843226e+05,vlf_ulf
2.98892365e-03,3.3457e+02,4.678165e+05,vlf_ulf
3.00137672e-03,3.3318e+02,4.354979e+05,vlf_ulf
3.01382979e-03,3.3180e+02,4.067480e+05,vlf_ulf
3.02628285e-03,3.3044e+02,3.993883e+05,vlf_ulf
3.03873592e-03,3.2908e+02,4.148877e+05,vlf_ulf
3.05118899e-03,3.2774e+02,4.396729e+05,vlf_ulf
3.06364205e-03,3.2641e+02,4.590577e+05,vlf_ulf
3.07609512e-03,3.2509e+02,4.696340e+05,vlf_ulf
3.08854819e-03,3.2378e+02,4.786987e+05,vlf_ulf
3.10100125e-03,3.2248e+02,4.933927e+05,vlf_ulf
3.11345432e-03,3.2119e+02,5.117087e+05,vlf_ulf
3.12590738e-03,3.1991e+02,5.212168e+05,vlf_ulf
3.13836045e-03,3.1864e+02,5.078632e+05,vlf_ulf
3.15081352e-03,3.1738e+02,4.704628e+05,vlf_ulf
3.16326658e-03,3.1613e+02,4.245729e+05,vlf_ulf
3.17571965e-03,3.1489e+02,3.910049e+05,vlf_ulf
3.18817272e-03,3.1366e+02,3.818913e+05,vlf_ulf
3.20062578e-03,3.1244e+02,3.940496e+05,vlf_ulf
3.21307885e-03,3.1123e+02,4.128374e+05,vlf_ulf
3.22553191e-03,3.1003e+02,4.233368e+05,vlf_ulf
3.23798498e-03,3.0883e+02,4.204085e+05,vlf_ulf
3.25043805e-03,3.0765e+02,4.118415e+05,vlf_ulf
3.26289111e-03,3.0648e+02,4.103645e+05,vlf_ulf
3.27534418e-03,3.0531e+02,4.194554e+05,vlf_ulf
3.28779725e-03,3.0416e+02,4.293826e+05,vlf_ulf
3.30025031e-03,3.0301e+02,4.259694e+05,vlf_ulf
3.31270338e-03,3.0187e+02,4.011106e+05,vlf_ulf
3.32515645e-03,3.0074e+02,3.603850e+05,vlf_ulf
3.33760951e-03,2.9962e+02,3.221997e+05,vlf_ulf
3.35006258e-03,2.9850e+02,3.045639e+05,vlf_ulf
3.36251564e-03,2.9740e+02,3.112448e+05,vlf_ulf
3.37496871e-03,2.9630e+02,3.301300e+05,vlf_ulf
3.38742178e-03,2.9521e+02,3.439224e+05,vlf_ulf
3.39987484e-03,2.9413e+02,3.440971e+05,vlf_ulf
3.41232791e-03,2.9306e+02,3.358426e+05,vlf_ulf
3.42478098e-03,2.9199e+02,3.301314e+05,vlf_ulf
3.43723404e-03,2.9093e+02,3.322067e+05,vlf_ulf
3.44968711e-03,2.8988e+02,3.375683e+05,vlf_ulf
3.46214018e-03,2.8884e+02,3.387304e+05,vlf_ulf
3.47459324e-03,2.8780e+02,3.359294e+05,vlf_ulf
3.48704631e-03,2.8678e+02,3.394906e+05,vlf_ulf
3.49949937e-03,2.8576e+02,3.595799e+05,vlf_ulf
3.51195244e-03,2.8474e+02,3.936468e+05,vlf_ulf
3.52440551e-03,2.8374e+02,4.254749e+05,vlf_ulf
3.53685857e-03,2.8274e+02,4.381210e+05,vlf_ulf
3.54931164e-03,2.8174e+02,4.292497e+05,vlf_ulf
3.56176471e-03,2.8076e+02,4.142945e+05,vlf_ulf
3.57421777e-03,2.7978e+02,4.129482e+05,vlf_ulf
3.58667084e-03,2.7881e+02,4.304484e+05,vlf_ulf
3.59912390e-03,2.7785e+02,4.512367e+05,vlf_ulf
3.61157697e-03,2.7689e+02,4.517858e+05,vlf_ulf
3.62403004e-03,2.7594e+02,4.219163e+05,vlf_ulf
3.63648310e-03,2.7499e+02,3.748799e+05,vlf_ulf
3.64893617e-03,2.7405e+02,3.368274e+05,vlf_ulf
3.66138924e-03,2.7312e+02,3.267332e+05,vlf_ulf
3.67384230e-03,2.7219e+02,3.436872e+05,vlf_ulf
3.68629537e-03,2.7128e+02,3.695122e+05,vlf_ulf
3.69874844e-03,2.7036e+02,3.839947e+05,vlf_ulf
3.71120150e-03,2.6945e+02,3.789349e+05,vlf_ulf
3.72365457e-03,2.6855e+02,3.590423e+05,vlf_ulf
3.73610763e-03,2.6766e+02,3.336458e+05,vlf_ulf
3.74856070e-03,2.6677e+02,3.094578e+05,vlf_ulf
3.76101377e-03,2.6589e+02,2.896257e+05,vlf_ulf
3.77346683e-03,2.6501e+02,2.777976e+05,vlf_ulf
3.78591990e-03,2.6414e+02,2.796440e+05,vlf_ulf
3.79837297e-03,2.6327e+02,2.982705e+05,vlf_ulf
3.81082603e-03,2.6241e+02,3.292836e+05,vlf_ulf
3.82327910e-03,2.6156e+02,3.612516e+05,vlf_ulf
3.83573217e-03,2.6071e+02,3.824240e+05,vlf_ulf
3.84818523e-03,2.5986e+02,3.885444e+05,vlf_ulf
3.86063830e-03,2.5902e+02,3.843391e+05,vlf_ulf
3.87309136e-03,2.5819e+02,3.788862e+05,vlf_ulf
3.88554443e-03,2.5736e+02,3.796220e+05,vlf_ulf
3.89799750e-03,2.5654e+02,3.881448e+05,vlf_ulf
3.91045056e-03,2.5573e+02,4.007646e+05,vlf_ulf
3.92290363e-03,2.5491e+02,4.122409e+05,vlf_ulf
3.93535670e-03,2.5411e+02,4.183090e+05,vlf_ulf
3.94780976e-03,2.5331e+02,4.177712e+05,vlf_ulf
3.96026283e-03,2.5251e+02,4.146548e+05,vlf_ulf
3.97271589e-03,2.5172e+02,4.167350e+05,vlf_ulf
3.98516896e-03,2.5093e+02,4.293040e+05,vlf_ulf
3.99762203e-03,2.5015e+02,4.480833e+05,vlf_ulf
4.01007509e-03,2.4937e+02,4.580773e+05,vlf_ulf
4.02252816e-03,2.4860e+02,4.419339e+05,vlf_ulf
4.03498123e-03,2.4783e+02,3.934525e+05,vlf_ulf
4.04743429e-03,2.4707e+02,3.270145e+05,vlf_ulf
4.05988736e-03,2.4631e+02,2.724277e+05,vlf_ulf
4.07234043e-03,2.4556e+02,2.542727e+05,vlf_ulf
4.08479349e-03,2.4481e+02,2.732581e+05,vlf_ulf
4.09724656e-03,2.4407e+02,3.069286e+05,vlf_ulf
4.10969962e-03,2.4333e+02,3.280096e+05,vlf_ulf
4.12215269e-03,2.4259e+02,3.250792e+05,vlf_ulf
4.13460576e-03,2.4186e+02,3.087759e+05,vlf_ulf
4.14705882e-03,2.4113e+02,2.991108e+05,vlf_ulf
4.15951189e-03,2.4041e+02,3.073403e+05,vlf_ulf
4.17196496e-03,2.3970e+02,3.282364e+05,vlf_ulf
4.18441802e-03,2.3898e+02,3.474275e+05,vlf_ulf
4.19687109e-03,2.3827e+02,3.559589e+05,vlf_ulf
4.20932416e-03,2.3757e+02,3.567357e+05,vlf_ulf
4.22177722e-03,2.3687e+02,3.569063e+05,vlf_ulf
4.23423029e-03,2.3617e+02,3.577162e+05,vlf_ulf
4.24668335e-03,2.3548e+02,3.538401e+05,vlf_ulf
4.25913642e-03,2.3479e+02,3.413723e+05,vlf_ulf
4.27158949e-03,2.3410e+02,3.254926e+05,vlf_ulf
4.28404255e-03,2.3342e+02,3.188573e+05,vlf_ulf
4.29649562e-03,2.3275e+02,3.302320e+05,vlf_ulf
4.30894869e-03,2.3208e+02,3.547716e+05,vlf_ulf
4.32140175e-03,2.3141e+02,3.774303e+05,vlf_ulf
4.33385482e-03,2.3074e+02,3.863896e+05,vlf_ulf
4.34630788e-03,2.3008e+02,3.827280e+05,vlf_ulf
4.35876095e-03,2.2942e+02,3.774934e+05,vlf_ulf
4.37121402e-03,2.2877e+02,3.796178e+05,vlf_ulf
4.38366708e-03,2.2812e+02,3.867043e+05,vlf_ulf
4.39612015e-03,2.2747e+02,3.879083e+05,vlf_ulf
4.40857322e-03,2.2683e+02,3.749866e+05,vlf_ulf
4.42102628e-03,2.2619e+02,3.500541e+05,vlf_ulf
4.43347935e-03,2.2556e+02,3.237014e+05,vlf_ulf
4.44593242e-03,2.2492e+02,3.059782e+05,vlf_ulf
4.45838548e-03,2.2430e+02,2.995677e+05,vlf_ulf
4.47083855e-03,2.2367e+02,3.020672e+05,vlf_ulf
4.48329161e-03,2.2305e+02,3.123412e+05,vlf_ulf
4.49574468e-03,2.2243e+02,3.315732e+05,vlf_ulf
4.50819775e-03,2.2182e+02,3.578323e+05,vlf_ulf
4.52065081e-03,2.2121e+02,3.813545e+05,vlf_ulf
4.53310388e-03,2.2060e+02,3.880397e+05,vlf_ulf
4.54555695e-03,2.2000e+02,3.702973e+05,vlf_ulf
4.55801001e-03,2.1939e+02,3.355598e+05,vlf_ulf
4.57046308e-03,2.1880e+02,3.036586e+05,vlf_ulf
4.58291615e-03,2.1820e+02,2.933259e+05,vlf_ulf
4.59536921e-03,2.1761e+02,3.087600e+05,vlf_ulf
4.60782228e-03,2.1702e+02,3.383311e+05,vlf_ulf
4.62027534e-03,2.1644e+02,3.645824e+05,vlf_ulf
4.63272841e-03,2.1586e+02,3.753973e+05,vlf_ulf
4.64518148e-03,2.1528e+02,3.691052e+05,vlf_ulf
4.65763454e-03,2.1470e+02,3.517495e+05,vlf_ulf
4.67008761e-03,2.1413e+02,3.312097e+05,vlf_ulf
4.68254068e-03,2.1356e+02,3.151567e+05,vlf_ulf
4.69499374e-03,2.1299e+02,3.117001e+05,vlf_ulf
4.70744681e-03,2.1243e+02,3.270040e+05,vlf_ulf
4.71989987e-03,2.1187e+02,3.596559e+05,vlf_ulf
4.73235294e-03,2.1131e+02,3.972445e+05,vlf_ulf
4.74480601e-03,2.1076e+02,4.210674e+05,vlf_ulf
4.75725907e-03,2.1021e+02,4.181106e+05,vlf_ulf
4.76971214e-03,2.0966e+02,3.907718e+05,vlf_ulf
4.78216521e-03,2.0911e+02,3.554884e+05,vlf_ulf
4.79461827e-03,2.0857e+02,3.306286e+05,vlf_ulf
4.80707134e-03,2.0803e+02,3.233486e+05,vlf_ulf
4.81952441e-03,2.0749e+02,3.269654e+05,vlf_ulf
4.83197747e-03,2.0695e+02,3.301387e+05,vlf_ulf
4.84443054e-03,2.0642e+02,3.276050e+05,vlf_ulf
4.85688360e-03,2.0589e+02,3.226359e+05,vlf_ulf
4.86933667e-03,2.0537e+02,3.205892e+05,vlf_ulf
4.88178974e-03,2.0484e+02,3.211101e+05,vlf_ulf
4.89424280e-03,2.0432e+02,3.174406e+05,vlf_ulf
4.90669587e-03,2.0380e+02,3.039257e+05,vlf_ulf
4.91914894e-03,2.0329e+02,2.837875e+05,vlf_ulf
4.93160200e-03,2.0277e+02,2.682551e+05,vlf_ulf
4.94405507e-03,2.0226e+02,2.674457e+05,vlf_ulf
4.95650814e-03,2.0175e+02,2.819677e+05,vlf_ulf
4.96896120e-03,2.0125e+02,3.023588e+05,vlf_ulf
4.98141427e-03,2.0075e+02,3.164361e+05,vlf_ulf
4.99386733e-03,2.0025e+02,3.185410e+05,vlf_ulf
5.00000000e-03,2.0000e+02,3.089400e+05,hf_lf
5.61952441e-03,1.7795e+02,2.797701e+05,hf_lf
6.23904881e-03,1.6028e+02,2.449291e+05,hf_lf
6.85857322e-03,1.4580e+02,2.483209e+05,hf_lf
7.47809762e-03,1.3372e+02,2.317211e+05,hf_lf
8.09762203e-03,1.2349e+02,2.112881e+05,hf_lf
8.71714643e-03,1.1472e+02,2.030875e+05,hf_lf
9.33667084e-03,1.0710e+02,2.024122e+05,hf_lf
9.95619524e-03,1.0044e+02,1.768154e+05,hf_lf
1.05757196e-02,9.4556e+01,1.704620e+05,hf_lf
1.11952441e-02,8.9324e+01,1.663937e+05,hf_lf
1.18147685e-02,8.4640e+01,1.546523e+05,hf_lf
1.24342929e-02,8.0423e+01,1.512137e+05,hf_lf
1.30538173e-02,7.6606e+01,1.605130e+05,hf_lf
1.36733417e-02,7.3135e+01,1.417431e+05,hf_lf
1.42928661e-02,6.9965e+01,1.400230e+05,hf_lf
1.49123905e-02,6.7058e+01,1.223510e+05,hf_lf
1.55319149e-02,6.4384e+01,1.338749e+05,hf_lf
1.61514393e-02,6.1914e+01,1.234075e+05,hf_lf
1.67709637e-02,5.9627e+01,1.212908e+05,hf_lf
1.73904881e-02,5.7503e+01,1.207469e+05,hf_lf
1.80100125e-02,5.5525e+01,1.145829e+05,hf_lf
1.86295369e-02,5.3678e+01,1.159663e+05,hf_lf
1.92490613e-02,5.1951e+01,1.057435e+05,hf_lf
1.98685857e-02,5.0331e+01,1.060179e+05,hf_lf
2.04881101e-02,4.8809e+01,1.036910e+05,hf_lf
2.11076345e-02,4.7376e+01,1.054489e+05,hf_lf
2.17271589e-02,4.6025e+01,9.865596e+04,hf_lf
2.23466834e-02,4.4749e+01,8.764975e+04,hf_lf
2.29662078e-02,4.3542e+01,8.985051e+04,hf_lf
2.35857322e-02,4.2399e+01,8.334119e+04,hf_lf
2.42052566e-02,4.1313e+01,8.964728e+04,hf_lf
2.48247810e-02,4.0282e+01,7.857652e+04,hf_lf
2.54443054e-02,3.9302e+01,7.809524e+04,hf_lf
2.60638298e-02,3.8367e+01,7.931419e+04,hf_lf
2.66833542e-02,3.7477e+01,7.716605e+04,hf_lf
2.73028786e-02,3.6626e+01,6.957376e+04,hf_lf
2.79224030e-02,3.5814e+01,7.156894e+04,hf_lf
2.85419274e-02,3.5036e+01,6.484867e+04,hf_lf
2.91614518e-02,3.4292e+01,6.341398e+04,hf_lf
2.97809762e-02,3.3578e+01,6.524075e+04,hf_lf
3.04005006e-02,3.2894e+01,5.859291e+04,hf_lf
3.10200250e-02,3.2237e+01,6.635763e+04,hf_lf
3.16395494e-02,3.1606e+01,5.592713e+04,hf_lf
3.22590738e-02,3.0999e+01,5.570899e+04,hf_lf
3.28785982e-02,3.0415e+01,5.398634e+04,hf_lf
3.34981227e-02,2.9852e+01,5.407545e+04,hf_lf
3.41176471e-02,2.9310e+01,5.333623e+04,hf_lf
3.47371715e-02,2.8788e+01,5.124715e+04,hf_lf
3.53566959e-02,2.8283e+01,5.092977e+04,hf_lf
3.59762203e-02,2.7796e+01,4.454488e+04,hf_lf
3.65957447e-02,2.7326e+01,4.588779e+04,hf_lf
3.72152691e-02,2.6871e+01,4.421469e+04,hf_lf
3.78347935e-02,2.6431e+01,3.941453e+04,hf_lf
3.84543179e-02,2.6005e+01,3.764789e+04,hf_lf
3.90738423e-02,2.5593e+01,3.842343e+04,hf_lf
3.96933667e-02,2.5193e+01,3.858890e+04,hf_lf
4.03128911e-02,2.4806e+01,3.865667e+04,hf_lf
4.09324155e-02,2.4431e+01,3.702415e+04,hf_lf
4.15519399e-02,2.4066e+01,3.208688e+04,hf_lf
4.21714643e-02,2.3713e+01,3.526119e+04,hf_lf
4.27909887e-02,2.3369e+01,3.529834e+04,hf_lf
4.34105131e-02,2.3036e+01,3.050181e+04,hf_lf
4.40300375e-02,2.2712e+01,2.989658e+04,hf_lf
4.46495620e-02,2.2397e+01,2.977078e+04,hf_lf
4.52690864e-02,2.2090e+01,2.951491e+04,hf_lf
4.58886108e-02,2.1792e+01,2.808713e+04,hf_lf
4.65081352e-02,2.1502e+01,2.681769e+04,hf_lf
4.71276596e-02,2.1219e+01,2.828509e+04,hf_lf
4.77471840e-02,2.0944e+01,2.678242e+04,hf_lf
4.83667084e-02,2.0675e+01,2.756527e+04,hf_lf
4.89862328e-02,2.0414e+01,2.684971e+04,hf_lf
4.96057572e-02,2.0159e+01,2.454238e+04,hf_lf
5.02252816e-02,1.9910e+01,2.539417e+04,hf_lf
5.08448060e-02,1.9668e+01,2.291790e+04,hf_lf
5.14643304e-02,1.9431e+01,2.298667e+04,hf_lf
5.20838548e-02,1.9200e+01,2.417387e+04,hf_lf
5.27033792e-02,1.8974e+01,2.461058e+04,hf_lf
5.33229036e-02,1.8754e+01,2.417373e+04,hf_lf
5.39424280e-02,1.8538e+01,2.491760e+04,hf_lf
5.45619524e-02,1.8328e+01,2.298564e+04,hf_lf
5.51814768e-02,1.8122e+01,2.138965e+04,hf_lf
5.58010013e-02,1.7921e+01,2.217493e+04,hf_lf
5.64205257e-02,1.7724e+01,2.282191e+04,hf_lf
5.70400501e-02,1.7532e+01,2.226225e+04,hf_lf
5.76595745e-02,1.7343e+01,2.173726e+04,hf_lf
5.82790989e-02,1.7159e+01,2.260225e+04,hf_lf
5.88986233e-02,1.6978e+01,2.245491e+04,hf_lf
5.95181477e-02,1.6802e+01,2.083573e+04,hf_lf
6.01376721e-02,1.6629e+01,1.985014e+04,hf_lf
6.07571965e-02,1.6459e+01,1.908913e+04,hf_lf
6.13767209e-02,1.6293e+01,2.030826e+04,hf_lf
6.19962453e-02,1.6130e+01,1.874619e+04,hf_lf
6.26157697e-02,1.5970e+01,2.009902e+04,hf_lf
6.32352941e-02,1.5814e+01,2.049917e+04,hf_lf
6.38548185e-02,1.5661e+01,1.967973e+04,hf_lf
6.44743429e-02,1.5510e+01,2.053136e+04,hf_lf
6.50938673e-02,1.5362e+01,1.971183e+04,hf_lf
6.57133917e-02,1.5218e+01,1.946143e+04,hf_lf
6.63329161e-02,1.5075e+01,2.139443e+04,hf_lf
6.69524406e-02,1.4936e+01,2.196824e+04,hf_lf
6.75719650e-02,1.4799e+01,2.063565e+04,hf_lf
6.81914894e-02,1.4665e+01,1.982802e+04,hf_lf
6.88110138e-02,1.4533e+01,1.845934e+04,hf_lf
6.94305382e-02,1.4403e+01,1.879502e+04,hf_lf
7.00500626e-02,1.4276e+01,2.127814e+04,hf_lf
7.06695870e-02,1.4150e+01,1.983623e+04,hf_lf
7.12891114e-02,1.4027e+01,2.152449e+04,hf_lf
7.19086358e-02,1.3907e+01,2.066727e+04,hf_lf
7.25281602e-02,1.3788e+01,1.976521e+04,hf_lf
7.31476846e-02,1.3671e+01,2.122113e+04,hf_lf
7.37672090e-02,1.3556e+01,2.085406e+04,hf_lf
7.43867334e-02,1.3443e+01,2.035296e+04,hf_lf
7.50062578e-02,1.3332e+01,2.066050e+04,hf_lf
7.56257822e-02,1.3223e+01,2.063219e+04,hf_lf
7.62453066e-02,1.3116e+01,2.038895e+04,hf_lf
7.68648310e-02,1.3010e+01,2.112599e+04,hf_lf
7.74843554e-02,1.2906e+01,2.221497e+04,hf_lf
7.81038798e-02,1.2803e+01,1.886299e+04,hf_lf
7.87234043e-02,1.2703e+01,2.103088e+04,hf_lf
7.93429287e-02,1.2604e+01,2.110925e+04,hf_lf
7.99624531e-02,1.2506e+01,2.215671e+04,hf_lf
8.05819775e-02,1.2410e+01,1.972761e+04,hf_lf
8.12015019e-02,1.2315e+01,2.300487e+04,hf_lf
8.18210263e-02,1.2222e+01,2.198059e+04,hf_lf
8.24405507e-02,1.2130e+01,2.134521e+04,hf_lf
8.30600751e-02,1.2039e+01,2.131238e+04,hf_lf
8.36795995e-02,1.1950e+01,2.090419e+04,hf_lf
8.42991239e-02,1.1863e+01,1.992806e+04,hf_lf
8.49186483e-02,1.1776e+01,2.129803e+04,hf_lf
8.55381727e-02,1.1691e+01,2.020432e+04,hf_lf
8.61576971e-02,1.1607e+01,2.162333e+04,hf_lf
8.67772215e-02,1.1524e+01,2.060172e+04,hf_lf
8.73967459e-02,1.1442e+01,2.056103e+04,hf_lf
8.80162703e-02,1.1362e+01,1.985980e+04,hf_lf
8.86357947e-02,1.1282e+01,2.234373e+04,hf_lf
8.92553191e-02,1.1204e+01,2.198421e+04,hf_lf
8.98748436e-02,1.1127e+01,2.140282e+04,hf_lf
9.04943680e-02,1.1050e+01,2.122685e+04,hf_lf
9.11138924e-02,1.0975e+01,2.133317e+04,hf_lf
9.17334168e-02,1.0901e+01,2.112252e+04,hf_lf
9.23529412e-02,1.0828e+01,2.162583e+04,hf_lf
9.29724656e-02,1.0756e+01,2.202887e+04,hf_lf
9.35919900e-02,1.0685e+01,2.168942e+04,hf_lf
9.42115144e-02,1.0614e+01,2.341778e+04,hf_lf
9.48310388e-02,1.0545e+01,2.281058e+04,hf_lf
9.54505632e-02,1.0477e+01,2.295583e+04,hf_lf
9.60700876e-02,1.0409e+01,2.138138e+04,hf_lf
9.66896120e-02,1.0342e+01,2.064853e+04,hf_lf
9.73091364e-02,1.0277e+01,2.104331e+04,hf_lf
9.79286608e-02,1.0212e+01,2.152682e+04,hf_lf
9.85481852e-02,1.0147e+01,2.225418e+04,hf_lf
9.91677096e-02,1.0084e+01,1.911186e+04,hf_lf
9.97872340e-02,1.0021e+01,1.948547e+04,hf_lf
1.00406758e-01,9.9595e+00,1.948202e+04,hf_lf
1.01026283e-01,9.8984e+00,1.862534e+04,hf_lf
1.01645807e-01,9.8381e+00,1.917766e+04,hf_lf
1.02265332e-01,9.7785e+00,1.888151e+04,hf_lf
1.02884856e-01,9.7196e+00,1.684172e+04,hf_lf
1.03504380e-01,9.6614e+00,1.665583e+04,hf_lf
1.04123905e-01,9.6039e+00,1.565028e+04,hf_lf
1.04743429e-01,9.5471e+00,1.592949e+04,hf_lf
1.05362954e-01,9.4910e+00,1.564356e+04,hf_lf
1.05982478e-01,9.4355e+00,1.712999e+04,hf_lf
1.06602003e-01,9.3807e+00,1.640265e+04,hf_lf
1.07221527e-01,9.3265e+00,1.647429e+04,hf_lf
1.07841051e-01,9.2729e+00,1.476455e+04,hf_lf
1.08460576e-01,9.2199e+00,1.505511e+04,hf_lf
1.09080100e-01,9.1676e+00,1.374115e+04,hf_lf
1.09699625e-01,9.1158e+00,1.439247e+04,hf_lf
1.10319149e-01,9.0646e+00,1.408496e+04,hf_lf
1.10938673e-01,9.0140e+00,1.458529e+04,hf_lf
1.11558198e-01,8.9639e+00,1.406820e+04,hf_lf
1.12177722e-01,8.9144e+00,1.430358e+04,hf_lf
1.12797247e-01,8.8655e+00,1.313815e+04,hf_lf
1.13416771e-01,8.8170e+00,1.390009e+04,hf_lf
1.14036295e-01,8.7691e+00,1.305756e+04,hf_lf
1.14655820e-01,8.7218e+00,1.303729e+04,hf_lf
1.15275344e-01,8.6749e+00,1.211918e+04,hf_lf
1.15894869e-01,8.6285e+00,1.262623e+04,hf_lf
1.16514393e-01,8.5826e+00,1.288547e+04,hf_lf
1.17133917e-01,8.5372e+00,1.276678e+04,hf_lf
