ts,STAGE,datetime,stage_label,datetime_local
1735819200,4,2025-01-02 12:00:00,Deep,2025-01-02 13:00
1735819380,3,2025-01-02 12:03:00,Light,2025-01-02 13:03
1735820400,2,2025-01-02 12:20:00,REM,2025-01-02 13:20
1735820820,4,2025-01-02 12:27:00,Deep,2025-01-02 13:27
1735820880,4,2025-01-02 12:28:00,Deep,2025-01-02 13:28
1735821120,3,2025-01-02 12:32:00,Light,2025-01-02 13:32
1735821660,4,2025-01-02 12:41:00,Deep,2025-01-02 13:41
1735821840,5,2025-01-02 12:44:00,Awake,2025-01-02 13:44
1735822140,3,2025-01-02 12:49:00,Light,2025-01-02 13:49
1735822560,2,2025-01-02 12:56:00,REM,2025-01-02 13:56
1735822860,4,2025-01-02 13:01:00,Deep,2025-01-02 14:01
1735823100,2,2025-01-02 13:05:00,REM,2025-01-02 14:05
1735823220,3,2025-01-02 13:07:00,Light,2025-01-02 14:07
1735868760,3,2025-01-03 01:46:00,Light,2025-01-03 02:46
1735870020,4,2025-01-03 02:07:00,Deep,2025-01-03 03:07
1735871340,2,2025-01-03 02:29:00,REM,2025-01-03 03:29
1735872600,4,2025-01-03 02:50:00,Deep,2025-01-03 03:50
1735873620,3,2025-01-03 03:07:00,Light,2025-01-03 04:07
1735874160,4,2025-01-03 03:16:00,Deep,2025-01-03 04:16
1735874640,2,2025-01-03 03:24:00,REM,2025-01-03 04:24
1735876020,3,2025-01-03 03:47:00,Light,2025-01-03 04:47
1735877820,4,2025-01-03 04:17:00,Deep,2025-01-03 05:17
1735879200,2,2025-01-03 04:40:00,REM,2025-01-03 05:40
1735879800,3,2025-01-03 04:50:00,Light,2025-01-03 05:50
1735880280,2,2025-01-03 04:58:00,REM,2025-01-03 05:58
1735881480,3,2025-01-03 05:18:00,Light,2025-01-03 06:18
1735883580,4,2025-01-03 05:53:00,Deep,2025-01-03 06:53
1735884360,2,2025-01-03 06:06:00,REM,2025-01-03 07:06
1735884960,4,2025-01-03 06:16:00,Deep,2025-01-03 07:16
1735885260,2,2025-01-03 06:21:00,REM,2025-01-03 07:21
1735886640,3,2025-01-03 06:44:00,Light,2025-01-03 07:44
1735887180,4,2025-01-03 06:53:00,Deep,2025-01-03 07:53
1735887540,2,2025-01-03 06:59:00,REM,2025-01-03 07:59
1735887900,4,2025-01-03 07:05:00,Deep,2025-01-03 08:05
1735888080,3,2025-01-03 07:08:00,Light,2025-01-03 08:08
1735956900,3,2025-01-04 02:15:00,Light,2025-01-04 03:15
1735957140,2,2025-01-04 02:19:00,REM,2025-01-04 03:19
1735957380,3,2025-01-04 02:23:00,Light,2025-01-04 03:23
1735957500,3,2025-01-04 02:25:00,Light,2025-01-04 03:25
1735957560,4,2025-01-04 02:26:00,Deep,2025-01-04 03:26
1735957740,2,2025-01-04 02:29:00,REM,2025-01-04 03:29
1735957860,4,2025-01-04 02:31:00,Deep,2025-01-04 03:31
1735958220,3,2025-01-04 02:37:00,Light,2025-01-04 03:37
1735958280,3,2025-01-04 02:38:00,Light,2025-01-04 03:38
1735958520,4,2025-01-04 02:42:00,Deep,2025-01-04 03:42
1735958760,2,2025-01-04 02:46:00,REM,2025-01-04 03:46
1735959000,3,2025-01-04 02:50:00,Light,2025-01-04 03:50
1735959600,4,2025-01-04 03:00:00,Deep,2025-01-04 04:00
1735960380,4,2025-01-04 03:13:00,Deep,2025-01-04 04:13
1735960680,2,2025-01-04 03:18:00,REM,2025-01-04 04:18
1735961400,2,2025-01-04 03:30:00,REM,2025-01-04 04:30
1735962420,3,2025-01-04 03:47:00,Light,2025-01-04 04:47
1735962660,3,2025-01-04 03:51:00,Light,2025-01-04 04:51
1735963440,4,2025-01-04 04:04:00,Deep,2025-01-04 05:04
1735963500,4,2025-01-04 04:05:00,Deep,2025-01-04 05:05
1735963800,2,2025-01-04 04:10:00,REM,2025-01-04 05:10
1735964940,3,2025-01-04 04:29:00,Light,2025-01-04 05:29
1735965060,3,2025-01-04 04:31:00,Light,2025-01-04 05:31
1735966080,4,2025-01-04 04:48:00,Deep,2025-01-04 05:48
1735966140,4,2025-01-04 04:49:00,Deep,2025-01-04 05:49
1735966440,2,2025-01-04 04:54:00,REM,2025-01-04 05:54
1735967460,3,2025-01-04 05:11:00,Light,2025-01-04 06:11
1735967820,3,2025-01-04 05:17:00,Light,2025-01-04 06:17
1735969080,4,2025-01-04 05:38:00,Deep,2025-01-04 06:38
1735969560,4,2025-01-04 05:46:00,Deep,2025-01-04 06:46
1735971120,2,2025-01-04 06:12:00,REM,2025-01-04 07:12
1735972020,3,2025-01-04 06:27:00,Light,2025-01-04 07:27
1735972560,3,2025-01-04 06:36:00,Light,2025-01-04 07:36
1735974060,4,2025-01-04 07:01:00,Deep,2025-01-04 08:01
1735974720,4,2025-01-04 07:12:00,Deep,2025-01-04 08:12
1735975920,2,2025-01-04 07:32:00,REM,2025-01-04 08:32
1735975980,2,2025-01-04 07:33:00,REM,2025-01-04 08:33
1735976700,3,2025-01-04 07:45:00,Light,2025-01-04 08:45
1735977000,3,2025-01-04 07:50:00,Light,2025-01-04 08:50
1735978800,4,2025-01-04 08:20:00,Deep,2025-01-04 09:20
1735978980,4,2025-01-04 08:23:00,Deep,2025-01-04 09:23
1735979760,3,2025-01-04 08:36:00,Light,2025-01-04 09:36
1735979880,3,2025-01-04 08:38:00,Light,2025-01-04 09:38
1735979940,5,2025-01-04 08:39:00,Awake,2025-01-04 09:39
1735980180,2,2025-01-04 08:43:00,REM,2025-01-04 09:43
1735980600,3,2025-01-04 08:50:00,Light,2025-01-04 09:50
1735981200,4,2025-01-04 09:00:00,Deep,2025-01-04 10:00
1735981440,3,2025-01-04 09:04:00,Light,2025-01-04 10:04
1736044980,3,2025-01-05 02:43:00,Light,2025-01-05 03:43
1736047740,4,2025-01-05 03:29:00,Deep,2025-01-05 04:29
1736048040,4,2025-01-05 03:34:00,Deep,2025-01-05 04:34
1736049540,2,2025-01-05 03:59:00,REM,2025-01-05 04:59
1736050800,3,2025-01-05 04:20:00,Light,2025-01-05 05:20
1736051400,3,2025-01-05 04:30:00,Light,2025-01-05 05:30
1736051640,4,2025-01-05 04:34:00,Deep,2025-01-05 05:34
1736051760,4,2025-01-05 04:36:00,Deep,2025-01-05 05:36
1736052300,2,2025-01-05 04:45:00,REM,2025-01-05 05:45
1736052420,3,2025-01-05 04:47:00,Light,2025-01-05 05:47
1736053620,4,2025-01-05 05:07:00,Deep,2025-01-05 06:07
1736053980,4,2025-01-05 05:13:00,Deep,2025-01-05 06:13
1736054820,2,2025-01-05 05:27:00,REM,2025-01-05 06:27
1736054940,2,2025-01-05 05:29:00,REM,2025-01-05 06:29
1736056440,3,2025-01-05 05:54:00,Light,2025-01-05 06:54
1736056560,3,2025-01-05 05:56:00,Light,2025-01-05 06:56
1736056860,4,2025-01-05 06:01:00,Deep,2025-01-05 07:01
1736057040,4,2025-01-05 06:04:00,Deep,2025-01-05 07:04
1736057400,2,2025-01-05 06:10:00,REM,2025-01-05 07:10
1736059260,3,2025-01-05 06:41:00,Light,2025-01-05 07:41
1736059680,3,2025-01-05 06:48:00,Light,2025-01-05 07:48
1736061060,4,2025-01-05 07:11:00,Deep,2025-01-05 08:11
1736061660,4,2025-01-05 07:21:00,Deep,2025-01-05 08:21
1736062380,2,2025-01-05 07:33:00,REM,2025-01-05 08:33
1736063880,3,2025-01-05 07:58:00,Light,2025-01-05 08:58
1736063940,3,2025-01-05 07:59:00,Light,2025-01-05 08:59
1736064120,4,2025-01-05 08:02:00,Deep,2025-01-05 09:02
1736064540,3,2025-01-05 08:09:00,Light,2025-01-05 09:09
1736064900,2,2025-01-05 08:15:00,REM,2025-01-05 09:15
1736065260,4,2025-01-05 08:21:00,Deep,2025-01-05 09:21
1736065680,3,2025-01-05 08:28:00,Light,2025-01-05 09:28
1736065920,5,2025-01-05 08:32:00,Awake,2025-01-05 09:32
1736066160,4,2025-01-05 08:36:00,Deep,2025-01-05 09:36
1736068140,3,2025-01-05 09:09:00,Light,2025-01-05 10:09
1736070540,2,2025-01-05 09:49:00,REM,2025-01-05 10:49
1736071920,3,2025-01-05 10:12:00,Light,2025-01-05 11:12
1736073780,4,2025-01-05 10:43:00,Deep,2025-01-05 11:43
1736074260,3,2025-01-05 10:51:00,Light,2025-01-05 11:51
1736130780,3,2025-01-06 02:33:00,Light,2025-01-06 03:33
1736131140,4,2025-01-06 02:39:00,Deep,2025-01-06 03:39
1736131380,4,2025-01-06 02:43:00,Deep,2025-01-06 03:43
1736131920,2,2025-01-06 02:52:00,REM,2025-01-06 03:52
1736132640,3,2025-01-06 03:04:00,Light,2025-01-06 04:04
1736133960,4,2025-01-06 03:26:00,Deep,2025-01-06 04:26
1736134680,2,2025-01-06 03:38:00,REM,2025-01-06 04:38
1736134800,3,2025-01-06 03:40:00,Light,2025-01-06 04:40
1736136600,4,2025-01-06 04:10:00,Deep,2025-01-06 05:10
1736137320,4,2025-01-06 04:22:00,Deep,2025-01-06 05:22
1736137740,2,2025-01-06 04:29:00,REM,2025-01-06 05:29
1736137860,2,2025-01-06 04:31:00,REM,2025-01-06 05:31
1736138220,3,2025-01-06 04:37:00,Light,2025-01-06 05:37
1736138640,4,2025-01-06 04:44:00,Deep,2025-01-06 05:44
1736138880,2,2025-01-06 04:48:00,REM,2025-01-06 05:48
1736139060,3,2025-01-06 04:51:00,Light,2025-01-06 05:51
1736139420,4,2025-01-06 04:57:00,Deep,2025-01-06 05:57
1736139480,2,2025-01-06 04:58:00,REM,2025-01-06 05:58
1736139660,2,2025-01-06 05:01:00,REM,2025-01-06 06:01
1736140080,3,2025-01-06 05:08:00,Light,2025-01-06 06:08
1736140500,4,2025-01-06 05:15:00,Deep,2025-01-06 06:15
1736140860,2,2025-01-06 05:21:00,REM,2025-01-06 06:21
1736141100,2,2025-01-06 05:25:00,REM,2025-01-06 06:25
1736141700,3,2025-01-06 05:35:00,Light,2025-01-06 06:35
1736141940,3,2025-01-06 05:39:00,Light,2025-01-06 06:39
1736143380,4,2025-01-06 06:03:00,Deep,2025-01-06 07:03
1736143920,4,2025-01-06 06:12:00,Deep,2025-01-06 07:12
1736144220,3,2025-01-06 06:17:00,Light,2025-01-06 07:17
1736144460,2,2025-01-06 06:21:00,REM,2025-01-06 07:21
1736144820,3,2025-01-06 06:27:00,Light,2025-01-06 07:27
1736145060,3,2025-01-06 06:31:00,Light,2025-01-06 07:31
1736145360,4,2025-01-06 06:36:00,Deep,2025-01-06 07:36
1736145480,2,2025-01-06 06:38:00,REM,2025-01-06 07:38
1736145960,4,2025-01-06 06:46:00,Deep,2025-01-06 07:46
1736146080,3,2025-01-06 06:48:00,Light,2025-01-06 07:48
1736146260,4,2025-01-06 06:51:00,Deep,2025-01-06 07:51
1736146680,2,2025-01-06 06:58:00,REM,2025-01-06 07:58
1736148360,3,2025-01-06 07:26:00,Light,2025-01-06 08:26
1736149080,4,2025-01-06 07:38:00,Deep,2025-01-06 08:38
1736149200,2,2025-01-06 07:40:00,REM,2025-01-06 08:40
1736149380,2,2025-01-06 07:43:00,REM,2025-01-06 08:43
1736149560,3,2025-01-06 07:46:00,Light,2025-01-06 08:46
1736151360,4,2025-01-06 08:16:00,Deep,2025-01-06 09:16
1736152020,4,2025-01-06 08:27:00,Deep,2025-01-06 09:27
1736152200,3,2025-01-06 08:30:00,Light,2025-01-06 09:30
1736152260,5,2025-01-06 08:31:00,Awake,2025-01-06 09:31
1736152500,2,2025-01-06 08:35:00,REM,2025-01-06 09:35
1736153580,3,2025-01-06 08:53:00,Light,2025-01-06 09:53
1736154540,2,2025-01-06 09:09:00,REM,2025-01-06 10:09
1736155320,4,2025-01-06 09:22:00,Deep,2025-01-06 10:22
1736155980,2,2025-01-06 09:33:00,REM,2025-01-06 10:33
1736156760,3,2025-01-06 09:46:00,Light,2025-01-06 10:46
1736158380,2,2025-01-06 10:13:00,REM,2025-01-06 11:13
1736158680,3,2025-01-06 10:18:00,Light,2025-01-06 11:18
1736159400,4,2025-01-06 10:30:00,Deep,2025-01-06 11:30
1736159940,3,2025-01-06 10:39:00,Light,2025-01-06 11:39
1736210400,3,2025-01-07 00:40:00,Light,2025-01-07 01:40
1736212380,4,2025-01-07 01:13:00,Deep,2025-01-07 02:13
1736214720,3,2025-01-07 01:52:00,Light,2025-01-07 02:52
1736217420,4,2025-01-07 02:37:00,Deep,2025-01-07 03:37
1736217960,2,2025-01-07 02:46:00,REM,2025-01-07 03:46
1736218320,4,2025-01-07 02:52:00,Deep,2025-01-07 03:52
1736218620,2,2025-01-07 02:57:00,REM,2025-01-07 03:57
1736219880,4,2025-01-07 03:18:00,Deep,2025-01-07 04:18
1736221020,2,2025-01-07 03:37:00,REM,2025-01-07 04:37
1736223300,3,2025-01-07 04:15:00,Light,2025-01-07 05:15
1736224260,2,2025-01-07 04:31:00,REM,2025-01-07 05:31
1736224920,3,2025-01-07 04:42:00,Light,2025-01-07 05:42
1736225220,2,2025-01-07 04:47:00,REM,2025-01-07 05:47
1736226480,3,2025-01-07 05:08:00,Light,2025-01-07 06:08
1736227140,2,2025-01-07 05:19:00,REM,2025-01-07 06:19
1736228160,3,2025-01-07 05:36:00,Light,2025-01-07 06:36
1736230140,2,2025-01-07 06:09:00,REM,2025-01-07 07:09
1736231100,3,2025-01-07 06:25:00,Light,2025-01-07 07:25
1736231940,4,2025-01-07 06:39:00,Deep,2025-01-07 07:39
1736233140,3,2025-01-07 06:59:00,Light,2025-01-07 07:59
1736296860,3,2025-01-08 00:41:00,Light,2025-01-08 01:41
1736298600,4,2025-01-08 01:10:00,Deep,2025-01-08 02:10
1736299020,2,2025-01-08 01:17:00,REM,2025-01-08 02:17
1736300640,4,2025-01-08 01:44:00,Deep,2025-01-08 02:44
1736301840,2,2025-01-08 02:04:00,REM,2025-01-08 03:04
1736302440,3,2025-01-08 02:14:00,Light,2025-01-08 03:14
1736305500,2,2025-01-08 03:05:00,REM,2025-01-08 04:05
1736305860,4,2025-01-08 03:11:00,Deep,2025-01-08 04:11
1736307480,2,2025-01-08 03:38:00,REM,2025-01-08 04:38
1736308500,3,2025-01-08 03:55:00,Light,2025-01-08 04:55
1736310360,4,2025-01-08 04:26:00,Deep,2025-01-08 05:26
1736310660,3,2025-01-08 04:31:00,Light,2025-01-08 05:31
1736312220,4,2025-01-08 04:57:00,Deep,2025-01-08 05:57
1736312520,2,2025-01-08 05:02:00,REM,2025-01-08 06:02
1736312940,3,2025-01-08 05:09:00,Light,2025-01-08 06:09
1736314740,4,2025-01-08 05:39:00,Deep,2025-01-08 06:39
1736315040,2,2025-01-08 05:44:00,REM,2025-01-08 06:44
1736315820,4,2025-01-08 05:57:00,Deep,2025-01-08 06:57
1736316780,2,2025-01-08 06:13:00,REM,2025-01-08 07:13
1736317860,3,2025-01-08 06:31:00,Light,2025-01-08 07:31
1736318340,2,2025-01-08 06:39:00,REM,2025-01-08 07:39
1736318640,3,2025-01-08 06:44:00,Light,2025-01-08 07:44
1736319120,4,2025-01-08 06:52:00,Deep,2025-01-08 07:52
1736320680,3,2025-01-08 07:18:00,Light,2025-01-08 08:18
1736379660,3,2025-01-08 23:41:00,Light,2025-01-09 00:41
1736382000,4,2025-01-09 00:20:00,Deep,2025-01-09 01:20
1736382840,2,2025-01-09 00:34:00,REM,2025-01-09 01:34
1736383140,3,2025-01-09 00:39:00,Light,2025-01-09 01:39
1736385120,4,2025-01-09 01:12:00,Deep,2025-01-09 02:12
1736387340,2,2025-01-09 01:49:00,REM,2025-01-09 02:49
1736388060,3,2025-01-09 02:01:00,Light,2025-01-09 03:01
1736388540,4,2025-01-09 02:09:00,Deep,2025-01-09 03:09
1736388840,2,2025-01-09 02:14:00,REM,2025-01-09 03:14
1736390100,4,2025-01-09 02:35:00,Deep,2025-01-09 03:35
1736390460,2,2025-01-09 02:41:00,REM,2025-01-09 03:41
1736392140,3,2025-01-09 03:09:00,Light,2025-01-09 04:09
1736393280,2,2025-01-09 03:28:00,REM,2025-01-09 04:28
1736393760,3,2025-01-09 03:36:00,Light,2025-01-09 04:36
1736394120,4,2025-01-09 03:42:00,Deep,2025-01-09 04:42
1736395260,2,2025-01-09 04:01:00,REM,2025-01-09 05:01
1736396700,3,2025-01-09 04:25:00,Light,2025-01-09 05:25
1736399040,2,2025-01-09 05:04:00,REM,2025-01-09 06:04
1736399340,3,2025-01-09 05:09:00,Light,2025-01-09 06:09
1736401320,4,2025-01-09 05:42:00,Deep,2025-01-09 06:42
1736402520,2,2025-01-09 06:02:00,REM,2025-01-09 07:02
1736402940,3,2025-01-09 06:09:00,Light,2025-01-09 07:09
1736404980,4,2025-01-09 06:43:00,Deep,2025-01-09 07:43
1736405460,2,2025-01-09 06:51:00,REM,2025-01-09 07:51
1736405760,4,2025-01-09 06:56:00,Deep,2025-01-09 07:56
1736405940,3,2025-01-09 06:59:00,Light,2025-01-09 07:59
1736469600,3,2025-01-10 00:40:00,Light,2025-01-10 01:40
1736470740,4,2025-01-10 00:59:00,Deep,2025-01-10 01:59
1736470980,2,2025-01-10 01:03:00,REM,2025-01-10 02:03
1736471160,3,2025-01-10 01:06:00,Light,2025-01-10 02:06
1736472180,4,2025-01-10 01:23:00,Deep,2025-01-10 02:23
1736472360,4,2025-01-10 01:26:00,Deep,2025-01-10 02:26
1736472540,4,2025-01-10 01:29:00,Deep,2025-01-10 02:29
1736474580,3,2025-01-10 02:03:00,Light,2025-01-10 03:03
1736474760,3,2025-01-10 02:06:00,Light,2025-01-10 03:06
1736476800,4,2025-01-10 02:40:00,Deep,2025-01-10 03:40
1736477220,4,2025-01-10 02:47:00,Deep,2025-01-10 03:47
1736477580,4,2025-01-10 02:53:00,Deep,2025-01-10 03:53
1736478180,2,2025-01-10 03:03:00,REM,2025-01-10 04:03
1736478360,2,2025-01-10 03:06:00,REM,2025-01-10 04:06
1736479140,3,2025-01-10 03:19:00,Light,2025-01-10 04:19
1736479260,4,2025-01-10 03:21:00,Deep,2025-01-10 04:21
1736479620,4,2025-01-10 03:27:00,Deep,2025-01-10 04:27
1736479680,2,2025-01-10 03:28:00,REM,2025-01-10 04:28
1736479800,2,2025-01-10 03:30:00,REM,2025-01-10 04:30
1736480100,2,2025-01-10 03:35:00,REM,2025-01-10 04:35
1736480220,4,2025-01-10 03:37:00,Deep,2025-01-10 04:37
1736480700,3,2025-01-10 03:45:00,Light,2025-01-10 04:45
1736480940,4,2025-01-10 03:49:00,Deep,2025-01-10 04:49
1736481180,2,2025-01-10 03:53:00,REM,2025-01-10 04:53
1736481300,2,2025-01-10 03:55:00,REM,2025-01-10 04:55
1736481480,2,2025-01-10 03:58:00,REM,2025-01-10 04:58
1736482260,3,2025-01-10 04:11:00,Light,2025-01-10 05:11
1736482380,3,2025-01-10 04:13:00,Light,2025-01-10 05:13
1736484360,4,2025-01-10 04:46:00,Deep,2025-01-10 05:46
1736484540,4,2025-01-10 04:49:00,Deep,2025-01-10 05:49
1736484720,4,2025-01-10 04:52:00,Deep,2025-01-10 05:52
1736484900,2,2025-01-10 04:55:00,REM,2025-01-10 05:55
1736487000,3,2025-01-10 05:30:00,Light,2025-01-10 06:30
1736488080,4,2025-01-10 05:48:00,Deep,2025-01-10 06:48
1736488260,4,2025-01-10 05:51:00,Deep,2025-01-10 06:51
1736488440,2,2025-01-10 05:54:00,REM,2025-01-10 06:54
1736488620,3,2025-01-10 05:57:00,Light,2025-01-10 06:57
1736489100,4,2025-01-10 06:05:00,Deep,2025-01-10 07:05
1736489400,4,2025-01-10 06:10:00,Deep,2025-01-10 07:10
1736489760,4,2025-01-10 06:16:00,Deep,2025-01-10 07:16
1736490120,2,2025-01-10 06:22:00,REM,2025-01-10 07:22
1736490300,2,2025-01-10 06:25:00,REM,2025-01-10 07:25
1736490780,2,2025-01-10 06:33:00,REM,2025-01-10 07:33
1736491740,3,2025-01-10 06:49:00,Light,2025-01-10 07:49
1736492100,3,2025-01-10 06:55:00,Light,2025-01-10 07:55
1736492340,4,2025-01-10 06:59:00,Deep,2025-01-10 07:59
1736492520,3,2025-01-10 07:02:00,Light,2025-01-10 08:02
1736492580,5,2025-01-10 07:03:00,Awake,2025-01-10 08:03
1736496000,3,2025-01-10 08:00:00,Light,2025-01-10 09:00
1736497200,2,2025-01-10 08:20:00,REM,2025-01-10 09:20
1736497440,3,2025-01-10 08:24:00,Light,2025-01-10 09:24
1736497560,3,2025-01-10 08:26:00,Light,2025-01-10 09:26
1736499600,4,2025-01-10 09:00:00,Deep,2025-01-10 10:00
1736499840,4,2025-01-10 09:04:00,Deep,2025-01-10 10:04
1736500020,3,2025-01-10 09:07:00,Light,2025-01-10 10:07
1736500320,5,2025-01-10 09:12:00,Awake,2025-01-10 10:12
1736500620,2,2025-01-10 09:17:00,REM,2025-01-10 10:17
1736502180,3,2025-01-10 09:43:00,Light,2025-01-10 10:43
1736502780,4,2025-01-10 09:53:00,Deep,2025-01-10 10:53
1736503440,3,2025-01-10 10:04:00,Light,2025-01-10 11:04
1736560080,3,2025-01-11 01:48:00,Light,2025-01-11 02:48
1736562420,4,2025-01-11 02:27:00,Deep,2025-01-11 03:27
1736563320,2,2025-01-11 02:42:00,REM,2025-01-11 03:42
1736563620,3,2025-01-11 02:47:00,Light,2025-01-11 03:47
1736564280,4,2025-01-11 02:58:00,Deep,2025-01-11 03:58
1736566260,3,2025-01-11 03:31:00,Light,2025-01-11 04:31
1736568180,4,2025-01-11 04:03:00,Deep,2025-01-11 05:03
1736568900,2,2025-01-11 04:15:00,REM,2025-01-11 05:15
1736569380,3,2025-01-11 04:23:00,Light,2025-01-11 05:23
1736570160,4,2025-01-11 04:36:00,Deep,2025-01-11 05:36
1736570520,2,2025-01-11 04:42:00,REM,2025-01-11 05:42
1736571600,3,2025-01-11 05:00:00,Light,2025-01-11 06:00
1736573520,4,2025-01-11 05:32:00,Deep,2025-01-11 06:32
1736574240,2,2025-01-11 05:44:00,REM,2025-01-11 06:44
1736575080,4,2025-01-11 05:58:00,Deep,2025-01-11 06:58
1736575680,2,2025-01-11 06:08:00,REM,2025-01-11 07:08
1736577240,3,2025-01-11 06:34:00,Light,2025-01-11 07:34
1736578080,4,2025-01-11 06:48:00,Deep,2025-01-11 07:48
1736578380,3,2025-01-11 06:53:00,Light,2025-01-11 07:53
1736578800,4,2025-01-11 07:00:00,Deep,2025-01-11 08:00
1736579100,2,2025-01-11 07:05:00,REM,2025-01-11 08:05
1736580240,3,2025-01-11 07:24:00,Light,2025-01-11 08:24
1736580540,2,2025-01-11 07:29:00,REM,2025-01-11 08:29
1736581440,3,2025-01-11 07:44:00,Light,2025-01-11 08:44
1736582520,2,2025-01-11 08:02:00,REM,2025-01-11 09:02
1736582940,3,2025-01-11 08:09:00,Light,2025-01-11 09:09
1736583480,4,2025-01-11 08:18:00,Deep,2025-01-11 09:18
1736584140,3,2025-01-11 08:29:00,Light,2025-01-11 09:29
1736647740,3,2025-01-12 02:09:00,Light,2025-01-12 03:09
1736647980,4,2025-01-12 02:13:00,Deep,2025-01-12 03:13
1736648280,3,2025-01-12 02:18:00,Light,2025-01-12 03:18
1736649660,4,2025-01-12 02:41:00,Deep,2025-01-12 03:41
1736651160,2,2025-01-12 03:06:00,REM,2025-01-12 04:06
1736651700,3,2025-01-12 03:15:00,Light,2025-01-12 04:15
1736652540,4,2025-01-12 03:29:00,Deep,2025-01-12 04:29
1736653140,2,2025-01-12 03:39:00,REM,2025-01-12 04:39
1736653920,3,2025-01-12 03:52:00,Light,2025-01-12 04:52
1736655660,4,2025-01-12 04:21:00,Deep,2025-01-12 05:21
1736656260,2,2025-01-12 04:31:00,REM,2025-01-12 05:31
1736657040,3,2025-01-12 04:44:00,Light,2025-01-12 05:44
1736657700,4,2025-01-12 04:55:00,Deep,2025-01-12 05:55
1736658540,2,2025-01-12 05:09:00,REM,2025-01-12 06:09
1736659200,3,2025-01-12 05:20:00,Light,2025-01-12 06:20
1736662320,4,2025-01-12 06:12:00,Deep,2025-01-12 07:12
1736663400,2,2025-01-12 06:30:00,REM,2025-01-12 07:30
1736666220,3,2025-01-12 07:17:00,Light,2025-01-12 08:17
1736666640,4,2025-01-12 07:24:00,Deep,2025-01-12 08:24
1736667180,2,2025-01-12 07:33:00,REM,2025-01-12 08:33
1736668920,3,2025-01-12 08:02:00,Light,2025-01-12 09:02
1736669760,4,2025-01-12 08:16:00,Deep,2025-01-12 09:16
1736670480,3,2025-01-12 08:28:00,Light,2025-01-12 09:28
1736725500,3,2025-01-12 23:45:00,Light,2025-01-13 00:45
1736727840,4,2025-01-13 00:24:00,Deep,2025-01-13 01:24
1736729220,3,2025-01-13 00:47:00,Light,2025-01-13 01:47
1736730420,4,2025-01-13 01:07:00,Deep,2025-01-13 02:07
1736731620,3,2025-01-13 01:27:00,Light,2025-01-13 02:27
1736733420,4,2025-01-13 01:57:00,Deep,2025-01-13 02:57
1736733900,3,2025-01-13 02:05:00,Light,2025-01-13 03:05
1736734200,4,2025-01-13 02:10:00,Deep,2025-01-13 03:10
1736734500,3,2025-01-13 02:15:00,Light,2025-01-13 03:15
1736737020,4,2025-01-13 02:57:00,Deep,2025-01-13 03:57
1736739000,2,2025-01-13 03:30:00,REM,2025-01-13 04:30
1736740320,3,2025-01-13 03:52:00,Light,2025-01-13 04:52
1736740740,2,2025-01-13 03:59:00,REM,2025-01-13 04:59
1736742300,4,2025-01-13 04:25:00,Deep,2025-01-13 05:25
1736743140,2,2025-01-13 04:39:00,REM,2025-01-13 05:39
1736744580,3,2025-01-13 05:03:00,Light,2025-01-13 06:03
1736746320,2,2025-01-13 05:32:00,REM,2025-01-13 06:32
1736747940,3,2025-01-13 05:59:00,Light,2025-01-13 06:59
1736748960,4,2025-01-13 06:16:00,Deep,2025-01-13 07:16
1736749560,3,2025-01-13 06:26:00,Light,2025-01-13 07:26
1736749860,2,2025-01-13 06:31:00,REM,2025-01-13 07:31
1736750940,4,2025-01-13 06:49:00,Deep,2025-01-13 07:49
1736751360,2,2025-01-13 06:56:00,REM,2025-01-13 07:56
1736751960,4,2025-01-13 07:06:00,Deep,2025-01-13 08:06
1736752260,2,2025-01-13 07:11:00,REM,2025-01-13 08:11
1736752620,3,2025-01-13 07:17:00,Light,2025-01-13 08:17
1736753520,4,2025-01-13 07:32:00,Deep,2025-01-13 08:32
1736753760,3,2025-01-13 07:36:00,Light,2025-01-13 08:36
1736814360,3,2025-01-14 00:26:00,Light,2025-01-14 01:26
1736817180,4,2025-01-14 01:13:00,Deep,2025-01-14 02:13
1736818800,2,2025-01-14 01:40:00,REM,2025-01-14 02:40
1736819580,3,2025-01-14 01:53:00,Light,2025-01-14 02:53
1736820900,4,2025-01-14 02:15:00,Deep,2025-01-14 03:15
1736821680,3,2025-01-14 02:28:00,Light,2025-01-14 03:28
1736821740,5,2025-01-14 02:29:00,Awake,2025-01-14 03:29
1736822400,3,2025-01-14 02:40:00,Light,2025-01-14 03:40
1736823060,4,2025-01-14 02:51:00,Deep,2025-01-14 03:51
1736823360,2,2025-01-14 02:56:00,REM,2025-01-14 03:56
1736824320,3,2025-01-14 03:12:00,Light,2025-01-14 04:12
1736826420,4,2025-01-14 03:47:00,Deep,2025-01-14 04:47
1736827140,2,2025-01-14 03:59:00,REM,2025-01-14 04:59
1736829420,3,2025-01-14 04:37:00,Light,2025-01-14 05:37
1736829900,4,2025-01-14 04:45:00,Deep,2025-01-14 05:45
1736830560,2,2025-01-14 04:56:00,REM,2025-01-14 05:56
1736831760,3,2025-01-14 05:16:00,Light,2025-01-14 06:16
1736833620,4,2025-01-14 05:47:00,Deep,2025-01-14 06:47
1736835060,3,2025-01-14 06:11:00,Light,2025-01-14 07:11
1736899920,3,2025-01-15 00:12:00,Light,2025-01-15 01:12
